n_linea,ctexto1,ctexto2,distancia,texto1,texto2
4214,0,12,12,,hipotecarios
4215,0,6,6,,precio
4216,0,10,10,,desembolso
4217,0,34,34,,intereses y amortización principal
4218,0,5,5,,bonos
4219,0,14,14,,intermediación
4220,0,10,10,,financiera
4221,0,21,21,,remuneración variable
4222,3,10,9,   ,préstamo b
4223,2,29,27,  ,constitución fondo de reserva
4224,1,9,9, ,principal
4225,3,34,31,   ,intereses y amortización principal
4226,2,14,13,  ,depositario de
4227,2,14,12,  ,las phs y cths
4228,1,8,8, ,comisión
4229,1,8,8, ,préstamo
4230,3,11,11,   ,subordinado
4231,2,14,13,  ,para intereses
4232,3,34,31,   ,constitución fondo de reserva para
4233,1,9,9, ,intereses
4234,3,34,31,   ,intereses y amortización principal
4235,91,95,5,"descripción delas entidades que participan enla emisión y de as funciones que deben ejerce,",descripción de las entidades que participan en la emisión y de las funciones que deben ejercer.
4236,90,95,7,"()_ europea de titulización es la sociedad gestora que consti, administrará y representará","(i) europea de titulización es la sociedad gestora que constituirá, administrará y representará"
4237,17,20,3,legalmente fondo.,legalmente al fondo.
4238,73,79,6,(banco cooperativo y europea de titulización han realzado el diseño de ls,(ii) banco cooperativo y europea de titulización han realizado el diseño de las
4239,56,59,7,"coraiciones inarieras del fondo y de a emisión de bonos,",condiciones financieras del fondo y de la emisión de bonos.
4240,76,77,4,"(a), bantierra, caja rural de granada, caja rural de navarra y caja rural de","(iii) bantierra, caja rural de granada, caja rural de navarra y caja rural de"
4241,83,90,10,teruel son las entgades cedentes delos desechos de crtto delos préstamos hpotecaros,teruel son las entidades cedentes de los derechos de crédito de los préstamos hipotecarios
4242,84,95,15,megan la emisión de les paripaciones hpotecanas y delos ceniicados de transmisión de,mediante la emisión de las participaciones hipotecarias y de los certificados de transmisión de
4243,87,91,8,"figoteca que se agrupan en el fondo. asimamo, actuarán como contrapate del fondo en les","hipoteca que se agruparán en el fondo. asimismo, actuarán como contraparte del fondo en los"
4244,80,85,13,"cóntrtos préstamo 8. de préstamo suboranado pilopal, de préstemo gubordnado para","contratos préstamo b, de préstamo subordinado principal, de préstamo subordinado para"
4245,91,98,11,"intereses, de préstamo para gasis incies, de administración de os prestamos histecanos y de","intereses, de préstamo para gastos iniciales, de administración de los préstamos hipotecarios y de"
4246,21,26,6,intermecación fnancra,intermediación financiera.
4247,82,86,8,(1) banco cooperativo inenene como entidad directora de la enisión de banos y como,(iv) banco cooperativo interviene como entidad directora de la emisión de bonos y como
4248,85,95,12,conapañe del fondo en los contratos de depósto delas pariipaciones mpotecaras y delos,contraparte del fondo en los contratos de depósito de las participaciones hipotecarias y de los
4249,89,95,9,"certicados de transmisión de hipoteca y de adminisacón de los préstamos hpotecanos (como,",certificados de transmisión de hipoteca y de administración de los préstamos hipotecarios (como
4250,38,50,13,poste sust en determinadas crustancas),posible sustituto en determinadas circunstancias).
4251,84,91,10,(1 banco europeo de inversiones intere como entdad suscrptora de la emisión de soros,(v) banco europeo de inversiones interviene como entidad suscriptora de la emisión de bonos
4252,89,91,5,(v) barclays intenóene como agente de pagos de la emisión de bonos y camo contraparte del,(vi) barclays interviene como agente de pagos de la emisión de bonos y como contraparte del
4253,88,94,8,fondo en el contato de apenura de cuenta tpo de inerés garantizado (cuenta de tesoreria),fondo en el contrato de apertura de cuenta a tipo de interés garantizado (cuenta de tesorería)
4254,88,91,3,"(vi) garrigues, como asesor independente, ha proporcionado el asesoramiento legal pra la","(vii) garrigues, como asesor independiente, ha proporcionado el asesoramiento legal para la"
4255,90,96,8,corsttucón dal fondo y la emisión d los bonos y ha inteenido en la revisión de os aspectos,constitución del fondo y la emisión de los bonos y ha intervenido en la revisión de los aspectos
4256,88,103,19,"tegals,hacals y conrcials de presente foto, de o contratos delas operaciones y servicios","legales, fiscales y contractuales del presente folleto, de los contratos de las operaciones y servicios"
4257,59,68,11,"fnarciers refedos enel mismo y de a escrtra de consttución,",financieros referidos en el mismo y de la escritura de constitución.
4258,92,104,16,(vi) delonte haresizado una auditoria sore deteminadascaracterstcas ystrbutos de una muestra,(viii) deloitte ha realizado una auditoría sobre determinadas características y atributos de una muestra
4259,88,96,9,del cojuro delos préstamos hipotecarios selecionados delas enidades cedenes delos que se,del conjunto de los préstamos hipotecarios seleccionados de las entidades cedentes de los que se
4260,72,80,10,estretán los préstamos hpotecaros para su cesión l fondo en su consucón.,extraerán los préstamos hipotecarios para su cesión al fondo en su constitución.
4261,89,102,18,"(1), dba y fih son las agencs de caticación que han signado la caicaciones ala emisión de",(ix) dbrs y fitch son las agencias de calificación que han asignado las calificaciones a la emisión de
4262,6,6,0,bonos.,bonos.
4263,95,98,5,la descripción delas entidades cladas en los númercs anteriores se recoge en el apartado 52 del,la descripción de las entidades citadas en los números anteriores se recoge en el apartado 5.2 del
4264,16,22,10,dacumento ae aga,documento de registro.
4265,93,102,10,"la sociedad gestora manifest que ls descpiones resumidas delos cados contratos, contenidas an","la sociedad gestora manifiesta que las descripciones resumidas de los citados contratos, contenidas en"
4266,91,98,8,"los aparados corespondients del presente foleto, que suscibrá an nombre y representación de","los apartados correspondientes del presente folleto, que suscribirá en nombre y representación del"
4267,94,105,12,"fondo, recogen la itormacón más sustancial y relevante de cada uno de ls contas reljanfelmente","fondo, recogen la información más sustancial y relevante de cada uno de los contratos, reflejan fielmente"
4268,86,98,19,ú«lconenido delos mismos y no se omite ntornacó que ucira afectar alonteico del oleto.,el contenido de los mismos y no se omite información que pudiera afectar al contenido del folleto.
4269,96,98,2,"descripción del método y dela fecha d venta, transferencia, novación o asignación de los activos","descripción del método y de la fecha de venta, transferencia, novación o asignación de los activos"
4270,58,63,5,de cualquier derecho yu obligación en ls activos al emisor,o de cualquier derecho y/u obligación en los activos al emisor.
4271,94,96,2,formalización dela cesión de los derechos de crédito sobre los préstamos hipotecarios l fondo.,formalización de la cesión de los derechos de crédito sobre los préstamos hipotecarios al fondo.
4272,88,97,13,"por mec de a esriura de coneitución, se formalzará la emión por santieara, caja rural de","por medio de la escritura de constitución, se formalizará la emisión por bantierra, caja rural de"
4273,74,77,3,"granada, caja rural de navarra y caja rural de teruel, de las patcipacones","granada, caja rural de navarra y caja rural de teruel, de las participaciones"
4274,88,97,10,hpotecañas y de los cericados de transmisión de hipoteca que instumentarán la cesn delos,hipotecarias y de los certificados de transmisión de hipoteca que instrumentarán la cesión de los
4275,95,102,8,derechos de crédito de prétemoshpoecaros con efectividad desde la misma fecha de consitucón del,derechos de crédito de préstamos hipotecarios con efectividad desde la misma fecha de constitución del
4276,70,75,5,"fondo, y su suscripción por el fondo representado pora sociedad gestor","fondo, y su suscripción por el fondo, representado por la sociedad gestora."
4277,89,98,10,la emisón de las paricpaciones mpotecaras y de los ceticados de transmisión de hpoteca se,la emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca se
4278,94,101,13,resizará conloms a lo establecido por la lay 21981 y por la deposicón adiconal quina de la loy,realizará conforme a lo establecido por la ley 2/1981 y por la disposición adicional quinta de la ley
4279,57,66,10,"1994, e a edccón vigente, y demás disposiciones apleales.","3/1994, en la redacción vigente, y demás disposiciones aplicables."
4280,94,103,11,las pariopaciones mpotecaras y los ceriicados de transmisión de hpoteca emtdos por cada una de,las participaciones hipotecarias y los certificados de transmisión de hipoteca emitidos por cada una de
4281,80,99,23,"las entdades cadetes o represen en sendos ts nominalvos múlipes, que contecán ls","las entidades cedentes se representarán en sendos títulos nominativos múltiples, que contendrán las"
4282,89,97,12,menciones mínimas que para las pascpacones rpolecaras se recogen en el aricuo 29 del real,menciones mínimas que para las participaciones hipotecarias se recogen en el artículo 29 del real
4283,90,97,9,"decreto 716/209, jumo con los dos regstales de los inmuebles npotecados en garantía de los","decreto 716/2009, junto con los datos registrales de los inmuebles hipotecados en garantía de los"
4284,21,23,4,préstamos hpotecetos.,préstamos hipotecarios.
4285,88,98,18,las partopaciones hpotscaas y los ceniicados de transmisión de hipoteca serán taramaloes,las participaciones hipotecarias y los certificados de transmisión de hipoteca serán transmisibles
4286,92,104,16,"medante eciaracónoscita en l mismo tulo y. en general, por cualquiera e los medios aómdos en","mediante declaración escrita en el mismo título y, en general, por cualquiera de los medios admitidos en"
4287,91,105,19,derecho. la transmisión dela paicación mpotecaña o del cecado de transmisión de hpotce y 61,derecho. la transmisión de la participación hipotecaria o del certificado de transmisión de hipoteca y el
4288,86,107,22,domi del nuevo tar deberán notarse por el aquien ala enidad emisora. estando imiada su,"domicilio del nuevo titular deberán notificarse por el adquirente a la entidad emisora, estando limitada su"
4289,96,99,7,"adquisición o tenencia a inversores inttucinsles sin que puedan ser adquiidos por el público ro,",adquisición o tenencia a inversores institucionales sin que puedan ser adquiridos por el público no
4290,13,14,1,especialzado.,especializado.
4291,94,105,15,"""anto para los supueeos de ener que eectuar la sustucón de alguna paniopación hipotecaria o an",tanto para los supuestos de tener que efectuar la sustitución de alguna participación hipotecaria o algún
4292,93,100,10,"ceniicado de transmisión de hpoteca, según lo previsto en el apartado 22.02 de presente mádlo","certificado de transmisión de hipoteca, según lo previsto en el apartado 2.2.9.2 del presente módulo"
4293,94,102,8,"adcona, como para e caso de quese proceda pola socedad gestora, en representación y por cuenta","adicional, como para el caso de que se proceda por la sociedad gestora, en representación y por cuenta"
4294,91,100,13,"¿el fondo, ala ejecución de un préstamo hipotecario, según lo pravso en e apeiado 37217 del","del fondo, a la ejecución de un préstamo hipotecario, según lo previsto en el apartado 3.7.2.1.7 del"
4295,94,99,10,"presente mao adcional, así como, sl procediéndose a la liquidación antespada del fondo, ón los","presente módulo adicional, así como, si procediéndose a la liquidación anticipada del fondo, en los"
4296,86,100,15,supuestos y con las condones dl apaado 4.1. del document de regio haya de ter lugar la,"supuestos y con las condiciones del apartado 4.4.3 del documento de registro, haya de tener lugar la"
4297,90,96,11,"venta de pantepaciones hpatecaras y de ceniícados de transmisión de hipoteca, cada entidad","venta de participaciones hipotecarias y de certificados de transmisión de hipoteca, cada entidad"
4298,92,106,18,"cedente se compromete a tacconar, en ss caso, cualquier tulo muile en tantos tos inviduals 0","cedente se compromete a fraccionar, en su caso, cualquier título múltiple en tantos títulos individuales o"
4299,90,97,9,"mútples como fueren necesarios, a sustuido o canjeaño para la consecución delas anteriores","múltiples como fueren necesarios, a sustituirlo o canjearlo para la consecución de las anteriores"
4300,71,74,6,"""inatdades, inctuyendo las menciones que en cada momento sean aplcables","finalidades, incluyendo las menciones que en cada momento sean aplicables."
4301,95,99,6,"cada entidad cecente, en cuanto enidades emisoras, levará un ibro especial an el que anotará as","cada entidad cedente, en cuanto entidades emisoras, llevará un libro especial en el que anotará las"
4302,86,100,19,pantcpacones potecanas y los carlicados de transmisión de hipoteca emos y los camas de,participaciones hipotecarias y los certificados de transmisión de hipoteca emitidos y los cambios de
4303,87,102,19,omic que le hayan sido nolicados por os tulares e las partepacionos hpotecañas y de los,domicilio que le hayan sido notificados por los titulares de las participaciones hipotecarias y de los
4304,95,102,9,"cenificados de transmisión de hipoteca, haciendo constar, asmísmo,() ls fechas de formaizacón y","certificados de transmisión de hipoteca, haciendo constar, asimismo, (i) las fechas de formalización y"
4305,97,105,10,"vencimiento de los préstamos hpotecaros, el mpore de los mismos y la torma de iquidacón; y 1) los","vencimiento de los préstamos hipotecarios, el importe de los mismos y la forma de liquidación; y (ii) los"
4306,69,77,8,tos registrales de las hpotecs que garantizan los préstamos hpotecaos,datos registrales de las hipotecas que garantizan los préstamos hipotecarios.
4307,93,104,14,dado que las patcpacioneehpotecars y los cercesos de transmisión de hipoteca son valores cuya,dado que las participaciones hipotecarias y los certificados de transmisión de hipoteca son valores cuya
4308,93,104,15,"suscdpción y tenencia estará emiaca a inversores que tengan la calcacón de instuconalos, a os","suscripción y tenencia estará limitada a inversores que tengan la calificación de institucionales, a los"
4309,90,106,21,"electos del páralo segundo del anio 2.1 del ea! decreto 716/2009, a emisión delas paracnes","efectos del párrafo segundo del artículo 32.1 del real decreto 716/2009, la emisión de las participaciones"
4310,93,101,13,hpotecañas y de los cericados de transmisión de hipoteca no ser objeto de nta margin on ceda.,hipotecarias y de los certificados de transmisión de hipoteca no será objeto de nota marginal en cada
4311,93,105,15,inserpción de la hipoteca conespondiete a cada uno de os préstamos hpotecaros en el agisto de,"inscripción de la hipoteca correspondiente a cada uno de los préstamos hipotecarios, en el registro de la"
4312,9,10,1,propiedad,propiedad.
4313,91,102,12,"en el supuesto de quese declare concurso de una edad cecente, la emisión delas patcipacones","en el supuesto de que se declare el concurso de una entidad cedente, la emisión de las participaciones"
4314,93,103,14,hpotecañas yde los cericados de trensmisión de hipoteca y su susenpión por el fondo sl podrán,hipotecarias y de los certificados de transmisión de hipoteca y su suscripción por el fondo sólo podrán
4315,90,102,19,sor revocadas contomme alo dispuesto on la nomalve concursal s quen ejetala acción recisoa,ser revocadas conforme a lo dispuesto en la normativa concursal si quien ejercite la acción rescisoria
4316,91,100,14,fonecpondente pruebe que la emisón por dcha entdad cedente yla suscrgcón por el fondo delas,correspondiente prueba que la emisión por dicha entidad cedente y la suscripción por el fondo de las
4317,92,101,16,pantepacones hpotecanas y de ls cerificados de transmisión de hipoteca conssgondentas fueron,participaciones hipotecarias y de los certificados de transmisión de hipoteca correspondientes fueron
4318,95,104,15,resizados de manera frauculnta odo eo en los lérmpos dela disposición adicional gusta de la ley,"realizados de manera fraudulenta, todo ello en los términos de la disposición adicional quinta de la ley"
4319,44,48,7,s/1994 y los arículos 10 y 15d la ley 211081,3/1994 y los artículos 10 y 15 de la ley 2/1981.
4320,94,100,8,la cesión por cada entidad cedent al fondo de os derechos de cséoto de os préstamos hpotecaros,la cesión por cada entidad cedente al fondo de los derechos de crédito de los préstamos hipotecarios
4321,94,107,24,"o será potficada als respecthos desceres, no siendo cbigatoria dera noticaión para la aechudad","no será notificada a los respectivos deudores, no siendo obligatoria dicha notificación para la efectividad"
4322,9,13,4,delaceión,de la cesión.
4323,93,103,14,"no obstante, la sociedad gestora insta a cada administrador sobre la cbigatonedsd de notca la","no obstante, la sociedad gestora instruirá a cada administrador sobre la obligatoriedad de notificar la"
4324,88,93,8,cesión de los derechos de crédto de los préstamos hpoleceos pendentes de reembalso a los,cesión de los derechos de crédito de los préstamos hipotecarios pendientes de reembolso a los
4325,88,98,11,"fespecivos deudores (y en su caso, os teers garantes y alas compañías aseguradoras delos","respectivos deudores (y, en su caso, a los terceros garantes y a las compañías aseguradoras de los"
4326,99,103,5,"inmuebles pipotecados) en el momento en quelo considere jusifcado, y en todo cas, en el supuesto de","inmuebles hipotecados) en el momento en que lo considere justificado, y en todo caso, en el supuesto de"
4327,88,104,20,"suetución dl agmintrador, de dectracin de concurso o de luidacón de la conespondinte end","sustitución del administrador, de declaración de concurso o de liquidación de la correspondiente entidad"
4328,91,104,16,"cedent,ulizando para esa noticacón d la cesión, el canal de comunicació tehaciome que resul","cedente, utilizando para esta notificación de la cesión, el canal de comunicación fehaciente que resulte"
4329,45,52,9,más rápido y efcaz ajo dele socieded gestora.,más rápido y eficaz a juicio de la sociedad gestora.
4330,94,108,18,"asodos ls ecos establecidos an l párato anterior, la sociedad gestora entr e derecho a solar y","a todos los efectos establecidos en el párrafo anterior, la sociedad gestora tendrá el derecho a solicitar y"
4331,90,102,13,"las enidados cedentes como administradores la bigación de sumiisar, cualuer normación quel","las entidades cedentes como administradores la obligación de suministrar, cualquier información que la"
4332,48,51,5,sociedad gestora consider nececara  conventente.,sociedad gestora considere necesaria o conveniente.
4333,93,100,8,"los administradores deberán nolcar a los deudores (y en su caso, los terceros garantes y alas","los administradores deberán notificar a los deudores (y, en su caso, a los terceros garantes y a las"
4334,88,99,19,“compañías aseguradoras delos inmueble npotzcado) a cesión delos derscnos de cr otra los,compañías aseguradoras de los inmuebles hipotecados) la cesión de los derechos de crédito sobre los
4335,91,95,9,prértamos hpotecaros pendientes de feembicso acministados por cada uno de elos con carácter,préstamos hipotecarios pendientes de reembolso administrados por cada uno de ellos con carácter
4336,97,105,11,"inmeciato al recepción de a instrucción dela sociedad gestor y, en cusqle caso, deberán acreditar","inmediato a la recepción de la instrucción de la sociedad gestora y, en cualquier caso, deberán acreditar"
4337,95,104,13,"ala soctedad gestora, enel lazo máximo de cnco (5) dias hábles desde el envio de dina instuccón","a la sociedad gestora, en el plazo máximo de cinco (5) días hábiles desde el envío de dicha instrucción,"
4338,86,97,15,"fecive notcacón a los deudores (y, n su caso, a los tetoros garantes y a las compañias","la efectiva notificación a los deudores (y, en su caso, a los terceros garantes y a las compañías"
4339,90,99,10,aseguradoras de os inmuebles ipotecados) acompañando el acuse de recio de dehasnoticacines,aseguradoras de los inmuebles hipotecados) acompañando el acuse de recibo de dichas notificaciones.
4340,94,101,8,"en cualuir caso, a part e la fecha en que las enidados cedents como administradores reciban la","en cualquier caso, a partir de la fecha en que las entidades cedentes como administradores reciban la"
4341,90,103,17,"instucción comespondiento d la sociedad gestora, aquéts transerón, con carácter inmedao, a","instrucción correspondiente de la sociedad gestora, aquéllos transferirán, con carácter inmediato, a la"
4342,87,93,12,"cuenta de tesorera del fondo, cualquer cantund peretida de los prégtamos hpotacaros que","cuenta de tesorería del fondo, cualquier cantidad percibida de los préstamos hipotecarios que"
4343,88,97,13,"omesponda el fondo y que ore en su poder en ase momento y segurán tanstiendo, daramente,","corresponda al fondo y que obre en su poder en ese momento y seguirán transfiriendo, diariamente,"
4344,89,96,15,"«cualquier cantidad que vayan perablendo e os prgetamos hpotecacs que coesponda al fondo,",cualquier cantidad que vayan percibiendo de los préstamos hipotecarios que corresponda al fondo.
4345,88,92,9,"no cbstete, las entdados cedentes corgarán las más amplas facultados que en derecho sean","no obstante, las entidades cedentes otorgarán las más amplias facultades que en derecho sean"
4346,89,94,8,ecesarss a la sociedad gestora para que ésta puede noticas la cesión a los deudores delos,necesarias a la sociedad gestora para que ésta pueda notificar la cesión a los deudores de los
4347,93,100,13,"préstamos mpotecaros pendentes ds reembolso admasrados por cada uno de elas (y, en 54 caso, 2","préstamos hipotecarios pendientes de reembolso administrados por cada uno de ellas (y, en su caso, a"
4348,99,100,4,los terceros garantes y a las compañias aseguradoras de ls inmuebles hipotecadee) en el momento que,los terceros garantes y a las compañías aseguradoras de los inmuebles hipotecados) en el momento que
4349,94,105,19,"lo estra justicado, en odo cto, la soctedad gestora notificará de forma inmedat y leaconte, le","lo estime justificado. en todo caso, la sociedad gestora notificará de forma inmediata y fehaciente, bien"
4350,92,101,10,"rectamente o, en u caso, a rav de un nuevo administrador que hutiee designado, la cesión los","directamente o, en su caso, a través de un nuevo administrador que hubiere designado, la cesión a los"
4351,93,96,3,"deudores (y en su caso, alos terceros garantes y alas compañías aseguradoras de los inmuebles","deudores (y, en su caso, a los terceros garantes y a las compañías aseguradoras de los inmuebles"
4352,86,99,16,potes) en los supuestos de suetucón o de decarción de concurso 0 de inuidacón de algún,hipotecados) en los supuestos de sustitución o de declaración de concurso o de liquidación de algún
4353,92,103,17,"administrador o porque la scotedad gestora lo estne razonablemente jutcado, soho admaistador","administrador o porque la sociedad gestora lo estime razonablemente justificado, si dicho administrador"
4354,86,101,25,"o sere a la goveded gestora en l plazo de anco () das fpies etalecióo antenormente, la","no acredita a la sociedad gestora en el plazo de cinco (5) días hábiles establecido anteriormente, la"
4355,90,102,22,rotfcación elecusda por cho admunátrados a los deudores delos prestamos polacas pendienies,notificación efectuada por dicho administrador a los deudores de los préstamos hipotecarios pendientes
4356,26,28,3,de reembolso que asminist.,de reembolso que administre.
4357,92,103,12,"los electos anteriores, la entades cedenes se obigan comunicar a a sociedad gestora, d forma","a los efectos anteriores, las entidades cedentes se obligan a comunicar a la sociedad gestora, de forma"
4358,92,98,13,"inmediata, el acescimiento de la deiración de concurso la adopción de un acuerdo fender a 24","inmediata, el acaecimiento de la declaración de concurso o la adopción de un acuerdo tendente a su"
4359,10,12,4,kauidación,liquidación.
4360,92,100,9,los administradores asumirán los gastos de nlcación a os deudores de los préstamos hpotecaos,los administradores asumirán los gastos de notificación a los deudores de los préstamos hipotecarios
4361,96,103,9,"pendientes de reembolso sáminiados por cada uno de eos (y, en su caso, aos terceros garantes y a","pendientes de reembolso administrados por cada uno de ellos (y, en su caso, a los terceros garantes y a"
4362,88,92,8,"los compañías aseguradores delos inmuebles hipotecas), sun en el caso de que la máma sea","las compañías aseguradoras de los inmuebles hipotecados), aun en el caso de que la misma sea"
4363,92,96,8,"reslzada por la socided gestora, y se compromeerán a colacorar con la sociedad gestora an as","realizada por la sociedad gestora, y se comprometerán a colaborar con la sociedad gestora en las"
4364,23,33,12,rotaciones aio desdores,notificaciones a dichos deudores.
4365,92,97,10,términos de la emisión y suscripción delas panlcipaciones hipotecarios yde los cerílcados de,términos de la emisión y suscripción de las participaciones hipotecarias y de los certificados de
4366,25,24,2,"“transmisión de hipoteca,",transmisión de hipoteca.
4367,90,96,8,"1. la cesión de los derchos de crédito de los préstamos hpotecaios,instrumentada mecano la","1. la cesión de los derechos de crédito de los préstamos hipotecarios, instrumentada mediante la"
4368,84,97,16,misión delas parijpacnes mpoteceras y de los certcados de transmisión de hpotca y su,emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca y su
4369,92,100,10,"suscrpcón po el fondo, será plena e incodicana) y por la toalad del plazo remanente desde la","suscripción por el fondo, será plena e incondicional y por la totalidad del plazo remanente desde la"
4370,73,82,12,fecha de constución del fondo hasta el vencanent decada préstamo hipeecar,fecha de constitución del fondo hasta el vencimiento de cada préstamo hipotecario.
4371,93,96,8,"las entidades cecents, de acuerdo con el articulo 348 dl códgo de comercio y 1.529 del có3go.","las entidades cedentes, de acuerdo con el artículo 348 del código de comercio y 1.529 del código"
4372,84,92,16,"cai, responderán anta el fondo de la existen y legimaad de los respaciwos préstemos.","civil, responderán ante el fondo de la existencia y legitimidad de los respectivos préstamos"
4373,88,95,13,"fgolecaros, asi como de la personalidad con la que eeciuan la emisión de ls partcpacones","hipotecarios, así como de la personalidad con la que efectúan la emisión de las participaciones"
4374,91,98,9,"hpotecañas y de ls coricados de transmisión de hipoteca, pero no responderán de la solvenca","hipotecarias y de los certificados de transmisión de hipoteca, pero no responderán de la solvencia"
4375,14,16,2,delos deudores,de los deudores.
4376,85,87,5,las entidades cedentes no correrán con el esgo de impago de los respectvos préstemos.,las entidades cedentes no correrán con el riesgo de impago de los respectivos préstamos
4377,92,99,12,"fgotecanos y. por tanto, no asumirán responsabidas alguna por el pago de los deudores ya sea","hipotecarios y, por tanto, no asumirán responsabilidad alguna por el impago de los deudores, ya sea"
4378,86,102,18,del pinopal delos nerases de cur otra cantidad que los mimos pudieran adeudar en vitud,"del principal, de los intereses o de cualquier otra cantidad que los mismos pudieran adeudar en virtud"
4379,86,96,12,"delos préstamos hpolecaros, i asumián la aiacia de las garantas accesoras alos mismos.","de los préstamos hipotecarios, ni asumirán la eficacia de las garantías accesorias a los mismos."
4380,88,100,13,"tampoco asumián. en cualquier or ora, responsablidad en garantizar dect o inrectamente e","tampoco asumirán, en cualquier otra forma, responsabilidad en garantizar directa o indirectamente el"
4381,88,99,14,"buen fin dela operación, otorgarén garantias o avale, ncunrán en pactos de recompra o de","buen fin de la operación, ni otorgarán garantías o avales, ni incurrirán en pactos de recompra o de"
4382,91,98,10,"susttucón delos prestamos hpoleceros, excepción hecha de lo previsto en el aparado 22.9 del","sustitución de los préstamos hipotecarios, excepción hecha de lo previsto en el apartado 2.2.9 del"
4383,23,26,4,presente módulo acciona,presente módulo adicional.
4384,89,101,14,2. la emtsón delas patepacones hpotecaras y delos cericados de transmisión de hipoteca se,2. la emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca se
4385,86,100,18,realzar por la toaldas del cpial vw pendieme de reembolso de cada prstemo hpotecaro la,realizará por la totalidad del capital vivo pendiente de reembolso de cada préstamo hipotecario a la
4386,90,103,17,echa de emvsión que será la de constución dl fondo y pora ttadad delos iereses ceánarios y,fecha de emisión que será la de constitución del fondo y por la totalidad de los intereses ordinarios y
4387,91,99,10,"de demora, así como por la totalidad de culesqulea oras cantados, inmuebles, nes, valores o","de demora, así como por la totalidad de cualesquiera otras cantidades, inmuebles, bienes, valores o"
4388,48,51,6,"derecrs provenientes de cada préstamo hipotecas,",derechos provenientes de cada préstamo hipotecario.
4389,94,98,4,los derechos del fondo sobe los préstamos hipotecarios se devengarán a su favor desde la fecha,3. los derechos del fondo sobre los préstamos hipotecarios se devengarán a su favor desde la fecha
4390,86,90,6,de emisión por las entidades cadentes y su suscipcón por el fondo de las pancipaciones,de emisión por las entidades cedentes y su suscripción por el fondo de las participaciones
4391,86,94,11,hgotecanas y de ls cenifcados de transmiión de hipoteca en la constución del fondo. en,hipotecarias y de los certificados de transmisión de hipoteca en la constitución del fondo. en
4392,86,97,18,"concreto y am que alo leega carter ímiatvo sino meramente enunciavo, las partepaciones","concreto y sin que ello tenga carácter limitativo sino meramente enunciativo, las participaciones"
4393,88,100,17,"fpotecanas y los cenicados de transmisión de hpoteca conteán al fondo, en cuanto mula de","hipotecarias y los certificados de transmisión de hipoteca conferirán al fondo, en cuanto titular de"
4394,85,91,10,"los miamos, las squentesdercros en relación con cada uno de ls préstamos hipotecarios","los mismos, los siguientes derechos en relación con cada uno de los préstamos hipotecarios:"
4395,90,102,16,3) a perebirlattdad dela canidados que se deverguen po e reembolso del capital o principal,a) a percibir la totalidad de las cantidades que se devenguen por el reembolso del capital o principal
4396,86,91,8,de los préstamos hipotecarios. el capital inctua el pincial de las cuotas venccas y no,de los préstamos hipotecarios. el capital incluirá el principal de las cuotas vencidas y no
4397,26,34,10,fatefecas ala echa de ems.,satisfechas a la fecha de emisión.
4398,91,99,10,a percbi la totalidad de las conidades que se devenguen por ls intereses ordinaños sobre el,b) a percibir la totalidad de las cantidades que se devenguen por los intereses ordinarios sobre el
4399,82,95,14,capaal de lo préstamos hpotecaos. los itresesinlurán además ls inerses de cada uno,capital de los préstamos hipotecarios. los intereses incluirán además los intereses de cada uno
4400,84,94,12,dels préstamos hporecanos devengados y no vencidos desde la úlima echa de iqudacn de,de los préstamos hipotecarios devengados y no vencidos desde la última fecha de liquidación de
4401,85,94,12,"intereses, antrr o qual 3 la fecha de emsión de las partopaciones hpotecaras y de los","intereses, anterior o igual a la fecha de emisión de las participaciones hipotecarias y de los"
4402,88,94,15,certficados de transmisión de hioteca. y os itereces vencidos y no sattectos a 05a mama.,"certificados de transmisión de hipoteca, y los intereses vencidos y no satisfechos a esa misma"
4403,5,6,4,tecno,fecha.
4404,86,96,13,+) a parc lattaidad de las cantdedes que se devenguen por los ineress de demora de los,c) a percibir la totalidad de las cantidades que se devenguen por los intereses de demora de los
4405,20,23,4,"préstamos hpotecaos,",préstamos hipotecarios.
4406,88,91,7,"9) a percbir cualesquiera ctas cantdaces, inmuebles, tienes, valores o derechos que sean","d) a percibir cualesquiera otras cantidades, inmuebles, bienes, valores o derechos que sean"
4407,92,95,6,"perebidos en pago de principal, intereses a gastos de los préstamos hipotecarios, tano por 6","percibidos en pago de principal, intereses o gastos de los préstamos hipotecarios, tanto por el"
4408,80,98,21,reco detemat o impone determinado por resolución jui  procedmieno exrajgical e a,precio de remate o importe determinado por resolución judicial o procedimiento extrajudicial en la
4409,79,86,7,"ejecución de las garantas hipotecas o no hipotecas o dados en pago, como por la","ejecución de las garantías hipotecarias o no hipotecarias o dados en pago, como por la"
4410,89,92,7,enajenación  expotacón de los inmuebles o bienes 9 valores adjucioados 9 dados en pago al,enajenación o explotación de los inmuebles o bienes o valores adjudicados o dados en pago al
4411,89,95,6,"fondo o, como consecuencia delas cadas ejecuciones, en adminisració y posesión interna de","fondo o, como consecuencia de las citadas ejecuciones, en administración y posesión interina de"
4412,55,56,5,"los invueties, tenes o valores en proceso de ejecución.","los inmuebles, bienes o valores en proceso de ejecución."
