n_linea,ctexto1,ctexto2,distancia,texto1,texto2
3800,93,14,85,propiedades ipotecadas excluidos ls elementos no esegurbles por naturaleza o que las entdades,intermediación
3801,87,10,79,cedentes han contado una pólza general de seguros subsidara que garaniza una coberta de,financiera
3802,89,21,77,segur por daños an caso de nsusten del mimo  nsucienca delos capales asegurados por 1) al,remuneración variable
3803,96,10,87,valor dela tasacón dela propiedad o propiedades ipotecaas excluidos los elementos no asegurables,préstamo b
3804,90,29,75,"por naturaleza, en el caso de les paicpaciones hipotecas, o por (2) la menor de las aquees",constitución fondo de reserva
3805,95,9,88,cantidades: ) el sido actual del préstamo hpotecano 0 (1) el velo del tasación dela propiedad o,principal
3806,91,34,73,"propiedades hiporecadas excluidos ls clomentos no asegurabes por naturaleza, nel caso delos",intereses y amortización principal
3807,86,14,75,"ceniicados de transmisión de hipoteca. a estos elets, es (3) de las entados cedents ha",depositario de
3808,89,14,81,úontetado una pólza general e sequos suteidara con seguros generals fuel sa. de seguros y,las phs y cths
3809,93,8,87,feasegurs para cubre chos riesgos en aso de insustenia o insulciencia de a pólza de seguro de,comisión
3810,89,8,83,"ños coalada porel deudor el caplal asegurado total por asta polza asciende a 44,5 mins de",préstamo
3811,20,11,14,euros aroximadamente,subordinado
3812,90,14,78,"salvo por la pótza general de seguros subsidaria desea antrioment, o ss inuyen datos sobre",para intereses
3813,77,34,55,“concentración de as compañías aseguradoras porque no se ha considerado agria,constitución fondo de reserva para
3814,95,9,87,las entóades cedentesformalzarán en el mismo act dela constitución a cesión aparejada a emisión,intereses
3815,89,34,73,de las pacpacones hpotcaras yde los carcacos de transmisión de hipoteca e os derechos que,intereses y amortización principal
3816,88,95,69,"lez conespondan como benetcanas de dcnos comaos de segur de dos suscria por ls deudores,",descripción de las entidades que participan en la emisión y de las funciones que deben ejercer.
3817,80,3,79,y la pólza general de seguro subsidaa contada por la enidad caderte coespondene.,(i)
3818,86,91,73,"conesponderén por anto al fondo, en cuanto ular e las paicpadiones hpotacaras y de los","europea de titulización es la sociedad gestora que constituirá, administrará y representará"
3819,90,20,76,"ceriicedos de tranemión de hiptsca, odas las cantidades que les hubieran conespóndio perra",legalmente al fondo.
3820,38,4,36,los enidades codente por estas plizas.,(ii)
3821,90,74,61,intormación relativa alos deudores en los casos en los que los acilvos tulzados comprendan,banco cooperativo y europea de titulización han realizado el diseño de las
3822,93,59,66,obligaciones de $ o menos deudores que sean personas jurídicas o s un deudor representa e 20%,condiciones financieras del fondo y de la emisión de bonos.
3823,74,77,63,“o más de los actos o sun deudor supone una parte sustancial delos activos,"(iii) bantierra, caja rural de granada, caja rural de navarra y caja rural de"
3824,9,90,83,no apical,teruel son las entidades cedentes de los derechos de crédito de los préstamos hipotecarios
3825,20,95,78,detalle del retación,mediante la emisión de las participaciones hipotecarias y de los certificados de transmisión de
3826,68,91,66,"ls mportente par a emisión, entre el emisor, el garante y el deudor.","hipoteca que se agruparán en el fondo. asimismo, actuarán como contraparte del fondo en los"
3827,91,85,70,"no excten relaciones nte el fondo, a edad cadent, la sociedad gestor y demás interientes en","contratos préstamo b, de préstamo subordinado principal, de préstamo subordinado para"
3828,89,98,74,la operación distintas a la recogidas en os apanados 52 y 6 del documemo de regso y en el,"intereses, de préstamo para gastos iniciales, de administración de los préstamos hipotecarios y de"
3829,34,26,31,parado 32 del presente médul adina,intermediación financiera.
3830,88,86,66,"silos activos comprenden valores de renta fa, descripción delas condiciones principales.",(iv) banco cooperativo interviene como entidad directora de la emisión de bonos y como
3831,9,95,86,no apical,contraparte del fondo en los contratos de depósito de las participaciones hipotecarias y de los
3832,92,95,72,"silos activos comprenden valores de renta vaible, descripción delas condiciones principales.",certificados de transmisión de hipoteca y de administración de los préstamos hipotecarios (como
3833,9,50,44,no apical,posible sustituto en determinadas circunstancias).
3834,94,3,93,silos activos comprenden valores de rente variable que no se negocien en un mercado regulado o,(v)
3835,96,87,71,"“equivalente en el caso de que representen más del diez (10) porciento de los activos titlzados,",banco europeo de inversiones interviene como entidad suscriptora de la emisión de bonos
3836,41,91,69,“escripción de as condiciones principales,(vi) barclays interviene como agente de pagos de la emisión de bonos y como contraparte del
3837,9,94,86,no apical,fondo en el contrato de apertura de cuenta a tipo de interés garantizado (cuenta de tesorería)
3838,53,91,66,intormes de valoración dela propiedad y los flujos de,"(vii) garrigues, como asesor independiente, ha proporcionado el asesoramiento legal para la"
3839,64,96,72,parte mportante de los activos esté asegurada por bienes inmuebl,constitución del fondo y la emisión de los bonos y ha intervenido en la revisión de los aspectos
3840,91,103,73,los valores de tasacón de los inmueblos en garanía de los préstamos hipotecas seleccionados,"legales, fiscales y contractuales del presente folleto, de los contratos de las operaciones y servicios"
3841,91,68,67,conecponden a las tasaciones electuedas por las entdados tasador al oecto de la concesión y,financieros referidos en el mismo y de la escritura de constitución.
3842,52,104,79,formalzación de los préstamos potecans seleccionados,(viii) deloitte ha realizado una auditoría sobre determinadas características y atributos de una muestra
3843,57,96,69,activos activamente gestionados que respaldan la emisión.,del conjunto de los préstamos hipotecarios seleccionados de las entidades cedentes de los que se
3844,9,80,71,no apical,extraerán los préstamos hipotecarios para su cesión al fondo en su constitución.
3845,70,102,77,declaración en el caso de que el emisor se proponga emir nuevos valore,(ix) dbrs y fitch son las agencias de calificación que han asignado las calificaciones a la emisión de
3846,65,0,65,mismos activos y descripción de cómo e informará als tenedores de,
3847,16,0,16,paldados por los,
3848,9,0,9,no apical,
3849,24,0,24,3. estructura ytesorería,
3850,30,0,30,"31 descripción dela operación,",
3851,42,0,42,diagrama de la estructura de la operación.,
3852,32,0,32,"luyendo en su caso, un diagrama.",
3853,3,0,3,a a,
3854,5,0,5,as ar,
3855,9,0,9,lo ali =>,
3856,26,0,26,balance inicial del fondo.,
3857,64,0,64,el balance del fondo altere dela fecha de desemsolso será esque:,
3858,19,0,19,[ acnvo 11 pasivo ],
3859,45,0,45,dare deca 0142420000] [obigacions y alar proa,
3860,7,0,7,negocie,
3861,36,0,36,os sst] [dedos con entender de datan,
3862,16,0,16,aro to. pano ino,
3863,60,0,60,pocero paras pao dels gasol siooodoo pesar brad para 1020000,
3864,9,0,9,teror ano,
3865,77,0,77,ara as nl mimo día de a fecha de desembolsos sacan o gesto de constó el fondo,
3866,62,0,62,"y de emi y anión els banos, cago enel parado € de a ita e ales",
3867,91,0,91,"descripción delas entidades que participan enla emisión y de as funciones que deben ejerce,",
3868,90,0,90,"()_ europea de titulización es la sociedad gestora que consti, administrará y representará",
3869,17,0,17,legalmente fondo.,
3870,73,0,73,(banco cooperativo y europea de titulización han realzado el diseño de ls,
3871,56,0,56,"coraiciones inarieras del fondo y de a emisión de bonos,",
3872,76,0,76,"(a), bantierra, caja rural de granada, caja rural de navarra y caja rural de",
3873,83,0,83,teruel son las entgades cedentes delos desechos de crtto delos préstamos hpotecaros,
3874,84,0,84,megan la emisión de les paripaciones hpotecanas y delos ceniicados de transmisión de,
3875,87,0,87,"figoteca que se agrupan en el fondo. asimamo, actuarán como contrapate del fondo en les",
3876,80,0,80,"cóntrtos préstamo 8. de préstamo suboranado pilopal, de préstemo gubordnado para",
3877,91,0,91,"intereses, de préstamo para gasis incies, de administración de os prestamos histecanos y de",
3878,21,0,21,intermecación fnancra,
3879,82,0,82,(1) banco cooperativo inenene como entidad directora de la enisión de banos y como,
3880,85,0,85,conapañe del fondo en los contratos de depósto delas pariipaciones mpotecaras y delos,
3881,89,0,89,"certicados de transmisión de hipoteca y de adminisacón de los préstamos hpotecanos (como,",
3882,38,0,38,poste sust en determinadas crustancas),
3883,84,0,84,(1 banco europeo de inversiones intere como entdad suscrptora de la emisión de soros,
3884,89,0,89,(v) barclays intenóene como agente de pagos de la emisión de bonos y camo contraparte del,
3885,88,0,88,fondo en el contato de apenura de cuenta tpo de inerés garantizado (cuenta de tesoreria),
3886,88,0,88,"(vi) garrigues, como asesor independente, ha proporcionado el asesoramiento legal pra la",
3887,90,0,90,corsttucón dal fondo y la emisión d los bonos y ha inteenido en la revisión de os aspectos,
3888,88,0,88,"tegals,hacals y conrcials de presente foto, de o contratos delas operaciones y servicios",
3889,59,0,59,"fnarciers refedos enel mismo y de a escrtra de consttución,",
3890,92,0,92,(vi) delonte haresizado una auditoria sore deteminadascaracterstcas ystrbutos de una muestra,
3891,88,0,88,del cojuro delos préstamos hipotecarios selecionados delas enidades cedenes delos que se,
3892,72,0,72,estretán los préstamos hpotecaros para su cesión l fondo en su consucón.,
3893,89,0,89,"(1), dba y fih son las agencs de caticación que han signado la caicaciones ala emisión de",
3894,6,6,0,bonos.,bonos.
3895,95,98,5,la descripción delas entidades cladas en los númercs anteriores se recoge en el apartado 52 del,la descripción de las entidades citadas en los números anteriores se recoge en el apartado 5.2 del
3896,16,22,10,dacumento ae aga,documento de registro.
3897,93,102,10,"la sociedad gestora manifest que ls descpiones resumidas delos cados contratos, contenidas an","la sociedad gestora manifiesta que las descripciones resumidas de los citados contratos, contenidas en"
3898,91,98,8,"los aparados corespondients del presente foleto, que suscibrá an nombre y representación de","los apartados correspondientes del presente folleto, que suscribirá en nombre y representación del"
3899,94,105,12,"fondo, recogen la itormacón más sustancial y relevante de cada uno de ls contas reljanfelmente","fondo, recogen la información más sustancial y relevante de cada uno de los contratos, reflejan fielmente"
3900,86,98,19,ú«lconenido delos mismos y no se omite ntornacó que ucira afectar alonteico del oleto.,el contenido de los mismos y no se omite información que pudiera afectar al contenido del folleto.
3901,96,98,2,"descripción del método y dela fecha d venta, transferencia, novación o asignación de los activos","descripción del método y de la fecha de venta, transferencia, novación o asignación de los activos"
3902,58,63,5,de cualquier derecho yu obligación en ls activos al emisor,o de cualquier derecho y/u obligación en los activos al emisor.
3903,94,96,2,formalización dela cesión de los derechos de crédito sobre los préstamos hipotecarios l fondo.,formalización de la cesión de los derechos de crédito sobre los préstamos hipotecarios al fondo.
3904,88,97,13,"por mec de a esriura de coneitución, se formalzará la emión por santieara, caja rural de","por medio de la escritura de constitución, se formalizará la emisión por bantierra, caja rural de"
3905,74,77,3,"granada, caja rural de navarra y caja rural de teruel, de las patcipacones","granada, caja rural de navarra y caja rural de teruel, de las participaciones"
3906,88,97,10,hpotecañas y de los cericados de transmisión de hipoteca que instumentarán la cesn delos,hipotecarias y de los certificados de transmisión de hipoteca que instrumentarán la cesión de los
3907,95,102,8,derechos de crédito de prétemoshpoecaros con efectividad desde la misma fecha de consitucón del,derechos de crédito de préstamos hipotecarios con efectividad desde la misma fecha de constitución del
3908,70,75,5,"fondo, y su suscripción por el fondo representado pora sociedad gestor","fondo, y su suscripción por el fondo, representado por la sociedad gestora."
3909,89,98,10,la emisón de las paricpaciones mpotecaras y de los ceticados de transmisión de hpoteca se,la emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca se
3910,94,101,13,resizará conloms a lo establecido por la lay 21981 y por la deposicón adiconal quina de la loy,realizará conforme a lo establecido por la ley 2/1981 y por la disposición adicional quinta de la ley
3911,57,66,10,"1994, e a edccón vigente, y demás disposiciones apleales.","3/1994, en la redacción vigente, y demás disposiciones aplicables."
3912,94,103,11,las pariopaciones mpotecaras y los ceriicados de transmisión de hpoteca emtdos por cada una de,las participaciones hipotecarias y los certificados de transmisión de hipoteca emitidos por cada una de
3913,80,99,23,"las entdades cadetes o represen en sendos ts nominalvos múlipes, que contecán ls","las entidades cedentes se representarán en sendos títulos nominativos múltiples, que contendrán las"
3914,89,97,12,menciones mínimas que para las pascpacones rpolecaras se recogen en el aricuo 29 del real,menciones mínimas que para las participaciones hipotecarias se recogen en el artículo 29 del real
3915,90,97,9,"decreto 716/209, jumo con los dos regstales de los inmuebles npotecados en garantía de los","decreto 716/2009, junto con los datos registrales de los inmuebles hipotecados en garantía de los"
3916,21,23,4,préstamos hpotecetos.,préstamos hipotecarios.
3917,88,98,18,las partopaciones hpotscaas y los ceniicados de transmisión de hipoteca serán taramaloes,las participaciones hipotecarias y los certificados de transmisión de hipoteca serán transmisibles
3918,92,104,16,"medante eciaracónoscita en l mismo tulo y. en general, por cualquiera e los medios aómdos en","mediante declaración escrita en el mismo título y, en general, por cualquiera de los medios admitidos en"
3919,91,105,19,derecho. la transmisión dela paicación mpotecaña o del cecado de transmisión de hpotce y 61,derecho. la transmisión de la participación hipotecaria o del certificado de transmisión de hipoteca y el
3920,86,107,22,domi del nuevo tar deberán notarse por el aquien ala enidad emisora. estando imiada su,"domicilio del nuevo titular deberán notificarse por el adquirente a la entidad emisora, estando limitada su"
3921,96,99,7,"adquisición o tenencia a inversores inttucinsles sin que puedan ser adquiidos por el público ro,",adquisición o tenencia a inversores institucionales sin que puedan ser adquiridos por el público no
3922,13,14,1,especialzado.,especializado.
3923,94,105,15,"""anto para los supueeos de ener que eectuar la sustucón de alguna paniopación hipotecaria o an",tanto para los supuestos de tener que efectuar la sustitución de alguna participación hipotecaria o algún
3924,93,100,10,"ceniicado de transmisión de hpoteca, según lo previsto en el apartado 22.02 de presente mádlo","certificado de transmisión de hipoteca, según lo previsto en el apartado 2.2.9.2 del presente módulo"
3925,94,102,8,"adcona, como para e caso de quese proceda pola socedad gestora, en representación y por cuenta","adicional, como para el caso de que se proceda por la sociedad gestora, en representación y por cuenta"
3926,91,100,13,"¿el fondo, ala ejecución de un préstamo hipotecario, según lo pravso en e apeiado 37217 del","del fondo, a la ejecución de un préstamo hipotecario, según lo previsto en el apartado 3.7.2.1.7 del"
3927,94,99,10,"presente mao adcional, así como, sl procediéndose a la liquidación antespada del fondo, ón los","presente módulo adicional, así como, si procediéndose a la liquidación anticipada del fondo, en los"
3928,86,100,15,supuestos y con las condones dl apaado 4.1. del document de regio haya de ter lugar la,"supuestos y con las condiciones del apartado 4.4.3 del documento de registro, haya de tener lugar la"
3929,90,96,11,"venta de pantepaciones hpatecaras y de ceniícados de transmisión de hipoteca, cada entidad","venta de participaciones hipotecarias y de certificados de transmisión de hipoteca, cada entidad"
3930,92,106,18,"cedente se compromete a tacconar, en ss caso, cualquier tulo muile en tantos tos inviduals 0","cedente se compromete a fraccionar, en su caso, cualquier título múltiple en tantos títulos individuales o"
3931,90,97,9,"mútples como fueren necesarios, a sustuido o canjeaño para la consecución delas anteriores","múltiples como fueren necesarios, a sustituirlo o canjearlo para la consecución de las anteriores"
3932,71,74,6,"""inatdades, inctuyendo las menciones que en cada momento sean aplcables","finalidades, incluyendo las menciones que en cada momento sean aplicables."
3933,95,99,6,"cada entidad cecente, en cuanto enidades emisoras, levará un ibro especial an el que anotará as","cada entidad cedente, en cuanto entidades emisoras, llevará un libro especial en el que anotará las"
3934,86,100,19,pantcpacones potecanas y los carlicados de transmisión de hipoteca emos y los camas de,participaciones hipotecarias y los certificados de transmisión de hipoteca emitidos y los cambios de
3935,87,102,19,omic que le hayan sido nolicados por os tulares e las partepacionos hpotecañas y de los,domicilio que le hayan sido notificados por los titulares de las participaciones hipotecarias y de los
3936,95,102,9,"cenificados de transmisión de hipoteca, haciendo constar, asmísmo,() ls fechas de formaizacón y","certificados de transmisión de hipoteca, haciendo constar, asimismo, (i) las fechas de formalización y"
3937,97,105,10,"vencimiento de los préstamos hpotecaros, el mpore de los mismos y la torma de iquidacón; y 1) los","vencimiento de los préstamos hipotecarios, el importe de los mismos y la forma de liquidación; y (ii) los"
3938,69,77,8,tos registrales de las hpotecs que garantizan los préstamos hpotecaos,datos registrales de las hipotecas que garantizan los préstamos hipotecarios.
3939,93,104,14,dado que las patcpacioneehpotecars y los cercesos de transmisión de hipoteca son valores cuya,dado que las participaciones hipotecarias y los certificados de transmisión de hipoteca son valores cuya
3940,93,104,15,"suscdpción y tenencia estará emiaca a inversores que tengan la calcacón de instuconalos, a os","suscripción y tenencia estará limitada a inversores que tengan la calificación de institucionales, a los"
3941,90,106,21,"electos del páralo segundo del anio 2.1 del ea! decreto 716/2009, a emisión delas paracnes","efectos del párrafo segundo del artículo 32.1 del real decreto 716/2009, la emisión de las participaciones"
3942,93,101,13,hpotecañas y de los cericados de transmisión de hipoteca no ser objeto de nta margin on ceda.,hipotecarias y de los certificados de transmisión de hipoteca no será objeto de nota marginal en cada
3943,93,105,15,inserpción de la hipoteca conespondiete a cada uno de os préstamos hpotecaros en el agisto de,"inscripción de la hipoteca correspondiente a cada uno de los préstamos hipotecarios, en el registro de la"
3944,9,10,1,propiedad,propiedad.
3945,91,102,12,"en el supuesto de quese declare concurso de una edad cecente, la emisión delas patcipacones","en el supuesto de que se declare el concurso de una entidad cedente, la emisión de las participaciones"
3946,93,103,14,hpotecañas yde los cericados de trensmisión de hipoteca y su susenpión por el fondo sl podrán,hipotecarias y de los certificados de transmisión de hipoteca y su suscripción por el fondo sólo podrán
3947,90,102,19,sor revocadas contomme alo dispuesto on la nomalve concursal s quen ejetala acción recisoa,ser revocadas conforme a lo dispuesto en la normativa concursal si quien ejercite la acción rescisoria
3948,91,100,14,fonecpondente pruebe que la emisón por dcha entdad cedente yla suscrgcón por el fondo delas,correspondiente prueba que la emisión por dicha entidad cedente y la suscripción por el fondo de las
3949,92,101,16,pantepacones hpotecanas y de ls cerificados de transmisión de hipoteca conssgondentas fueron,participaciones hipotecarias y de los certificados de transmisión de hipoteca correspondientes fueron
3950,95,104,15,resizados de manera frauculnta odo eo en los lérmpos dela disposición adicional gusta de la ley,"realizados de manera fraudulenta, todo ello en los términos de la disposición adicional quinta de la ley"
3951,44,48,7,s/1994 y los arículos 10 y 15d la ley 211081,3/1994 y los artículos 10 y 15 de la ley 2/1981.
3952,94,100,8,la cesión por cada entidad cedent al fondo de os derechos de cséoto de os préstamos hpotecaros,la cesión por cada entidad cedente al fondo de los derechos de crédito de los préstamos hipotecarios
3953,94,107,24,"o será potficada als respecthos desceres, no siendo cbigatoria dera noticaión para la aechudad","no será notificada a los respectivos deudores, no siendo obligatoria dicha notificación para la efectividad"
3954,9,13,4,delaceión,de la cesión.
3955,93,103,14,"no obstante, la sociedad gestora insta a cada administrador sobre la cbigatonedsd de notca la","no obstante, la sociedad gestora instruirá a cada administrador sobre la obligatoriedad de notificar la"
3956,88,93,8,cesión de los derechos de crédto de los préstamos hpoleceos pendentes de reembalso a los,cesión de los derechos de crédito de los préstamos hipotecarios pendientes de reembolso a los
3957,88,98,11,"fespecivos deudores (y en su caso, os teers garantes y alas compañías aseguradoras delos","respectivos deudores (y, en su caso, a los terceros garantes y a las compañías aseguradoras de los"
3958,99,103,5,"inmuebles pipotecados) en el momento en quelo considere jusifcado, y en todo cas, en el supuesto de","inmuebles hipotecados) en el momento en que lo considere justificado, y en todo caso, en el supuesto de"
3959,88,104,20,"suetución dl agmintrador, de dectracin de concurso o de luidacón de la conespondinte end","sustitución del administrador, de declaración de concurso o de liquidación de la correspondiente entidad"
3960,91,104,16,"cedent,ulizando para esa noticacón d la cesión, el canal de comunicació tehaciome que resul","cedente, utilizando para esta notificación de la cesión, el canal de comunicación fehaciente que resulte"
3961,45,52,9,más rápido y efcaz ajo dele socieded gestora.,más rápido y eficaz a juicio de la sociedad gestora.
3962,94,108,18,"asodos ls ecos establecidos an l párato anterior, la sociedad gestora entr e derecho a solar y","a todos los efectos establecidos en el párrafo anterior, la sociedad gestora tendrá el derecho a solicitar y"
3963,90,102,13,"las enidados cedentes como administradores la bigación de sumiisar, cualuer normación quel","las entidades cedentes como administradores la obligación de suministrar, cualquier información que la"
3964,48,51,5,sociedad gestora consider nececara  conventente.,sociedad gestora considere necesaria o conveniente.
3965,93,100,8,"los administradores deberán nolcar a los deudores (y en su caso, los terceros garantes y alas","los administradores deberán notificar a los deudores (y, en su caso, a los terceros garantes y a las"
3966,88,99,19,“compañías aseguradoras delos inmueble npotzcado) a cesión delos derscnos de cr otra los,compañías aseguradoras de los inmuebles hipotecados) la cesión de los derechos de crédito sobre los
3967,91,95,9,prértamos hpotecaros pendientes de feembicso acministados por cada uno de elos con carácter,préstamos hipotecarios pendientes de reembolso administrados por cada uno de ellos con carácter
3968,97,105,11,"inmeciato al recepción de a instrucción dela sociedad gestor y, en cusqle caso, deberán acreditar","inmediato a la recepción de la instrucción de la sociedad gestora y, en cualquier caso, deberán acreditar"
3969,95,104,13,"ala soctedad gestora, enel lazo máximo de cnco (5) dias hábles desde el envio de dina instuccón","a la sociedad gestora, en el plazo máximo de cinco (5) días hábiles desde el envío de dicha instrucción,"
3970,86,97,15,"fecive notcacón a los deudores (y, n su caso, a los tetoros garantes y a las compañias","la efectiva notificación a los deudores (y, en su caso, a los terceros garantes y a las compañías"
3971,90,99,10,aseguradoras de os inmuebles ipotecados) acompañando el acuse de recio de dehasnoticacines,aseguradoras de los inmuebles hipotecados) acompañando el acuse de recibo de dichas notificaciones.
3972,94,101,8,"en cualuir caso, a part e la fecha en que las enidados cedents como administradores reciban la","en cualquier caso, a partir de la fecha en que las entidades cedentes como administradores reciban la"
3973,90,103,17,"instucción comespondiento d la sociedad gestora, aquéts transerón, con carácter inmedao, a","instrucción correspondiente de la sociedad gestora, aquéllos transferirán, con carácter inmediato, a la"
3974,87,93,12,"cuenta de tesorera del fondo, cualquer cantund peretida de los prégtamos hpotacaros que","cuenta de tesorería del fondo, cualquier cantidad percibida de los préstamos hipotecarios que"
3975,88,97,13,"omesponda el fondo y que ore en su poder en ase momento y segurán tanstiendo, daramente,","corresponda al fondo y que obre en su poder en ese momento y seguirán transfiriendo, diariamente,"
3976,89,96,15,"«cualquier cantidad que vayan perablendo e os prgetamos hpotecacs que coesponda al fondo,",cualquier cantidad que vayan percibiendo de los préstamos hipotecarios que corresponda al fondo.
3977,88,92,9,"no cbstete, las entdados cedentes corgarán las más amplas facultados que en derecho sean","no obstante, las entidades cedentes otorgarán las más amplias facultades que en derecho sean"
3978,89,94,8,ecesarss a la sociedad gestora para que ésta puede noticas la cesión a los deudores delos,necesarias a la sociedad gestora para que ésta pueda notificar la cesión a los deudores de los
3979,93,100,13,"préstamos mpotecaros pendentes ds reembolso admasrados por cada uno de elas (y, en 54 caso, 2","préstamos hipotecarios pendientes de reembolso administrados por cada uno de ellas (y, en su caso, a"
3980,99,100,4,los terceros garantes y a las compañias aseguradoras de ls inmuebles hipotecadee) en el momento que,los terceros garantes y a las compañías aseguradoras de los inmuebles hipotecados) en el momento que
3981,94,105,19,"lo estra justicado, en odo cto, la soctedad gestora notificará de forma inmedat y leaconte, le","lo estime justificado. en todo caso, la sociedad gestora notificará de forma inmediata y fehaciente, bien"
3982,92,101,10,"rectamente o, en u caso, a rav de un nuevo administrador que hutiee designado, la cesión los","directamente o, en su caso, a través de un nuevo administrador que hubiere designado, la cesión a los"
3983,93,96,3,"deudores (y en su caso, alos terceros garantes y alas compañías aseguradoras de los inmuebles","deudores (y, en su caso, a los terceros garantes y a las compañías aseguradoras de los inmuebles"
3984,86,99,16,potes) en los supuestos de suetucón o de decarción de concurso 0 de inuidacón de algún,hipotecados) en los supuestos de sustitución o de declaración de concurso o de liquidación de algún
3985,92,103,17,"administrador o porque la scotedad gestora lo estne razonablemente jutcado, soho admaistador","administrador o porque la sociedad gestora lo estime razonablemente justificado, si dicho administrador"
3986,86,101,25,"o sere a la goveded gestora en l plazo de anco () das fpies etalecióo antenormente, la","no acredita a la sociedad gestora en el plazo de cinco (5) días hábiles establecido anteriormente, la"
3987,90,102,22,rotfcación elecusda por cho admunátrados a los deudores delos prestamos polacas pendienies,notificación efectuada por dicho administrador a los deudores de los préstamos hipotecarios pendientes
3988,26,28,3,de reembolso que asminist.,de reembolso que administre.
3989,92,103,12,"los electos anteriores, la entades cedenes se obigan comunicar a a sociedad gestora, d forma","a los efectos anteriores, las entidades cedentes se obligan a comunicar a la sociedad gestora, de forma"
3990,92,98,13,"inmediata, el acescimiento de la deiración de concurso la adopción de un acuerdo fender a 24","inmediata, el acaecimiento de la declaración de concurso o la adopción de un acuerdo tendente a su"
3991,10,12,4,kauidación,liquidación.
3992,92,100,9,los administradores asumirán los gastos de nlcación a os deudores de los préstamos hpotecaos,los administradores asumirán los gastos de notificación a los deudores de los préstamos hipotecarios
3993,96,103,9,"pendientes de reembolso sáminiados por cada uno de eos (y, en su caso, aos terceros garantes y a","pendientes de reembolso administrados por cada uno de ellos (y, en su caso, a los terceros garantes y a"
3994,88,92,8,"los compañías aseguradores delos inmuebles hipotecas), sun en el caso de que la máma sea","las compañías aseguradoras de los inmuebles hipotecados), aun en el caso de que la misma sea"
3995,92,96,8,"reslzada por la socided gestora, y se compromeerán a colacorar con la sociedad gestora an as","realizada por la sociedad gestora, y se comprometerán a colaborar con la sociedad gestora en las"
3996,23,33,12,rotaciones aio desdores,notificaciones a dichos deudores.
3997,92,97,10,términos de la emisión y suscripción delas panlcipaciones hipotecarios yde los cerílcados de,términos de la emisión y suscripción de las participaciones hipotecarias y de los certificados de
3998,25,24,2,"“transmisión de hipoteca,",transmisión de hipoteca.
3999,90,96,8,"1. la cesión de los derchos de crédito de los préstamos hpotecaios,instrumentada mecano la","1. la cesión de los derechos de crédito de los préstamos hipotecarios, instrumentada mediante la"
4000,84,97,16,misión delas parijpacnes mpoteceras y de los certcados de transmisión de hpotca y su,emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca y su
4001,92,100,10,"suscrpcón po el fondo, será plena e incodicana) y por la toalad del plazo remanente desde la","suscripción por el fondo, será plena e incondicional y por la totalidad del plazo remanente desde la"
4002,73,82,12,fecha de constución del fondo hasta el vencanent decada préstamo hipeecar,fecha de constitución del fondo hasta el vencimiento de cada préstamo hipotecario.
4003,93,96,8,"las entidades cecents, de acuerdo con el articulo 348 dl códgo de comercio y 1.529 del có3go.","las entidades cedentes, de acuerdo con el artículo 348 del código de comercio y 1.529 del código"
4004,84,92,16,"cai, responderán anta el fondo de la existen y legimaad de los respaciwos préstemos.","civil, responderán ante el fondo de la existencia y legitimidad de los respectivos préstamos"
4005,88,95,13,"fgolecaros, asi como de la personalidad con la que eeciuan la emisión de ls partcpacones","hipotecarios, así como de la personalidad con la que efectúan la emisión de las participaciones"
4006,91,98,9,"hpotecañas y de ls coricados de transmisión de hipoteca, pero no responderán de la solvenca","hipotecarias y de los certificados de transmisión de hipoteca, pero no responderán de la solvencia"
4007,14,16,2,delos deudores,de los deudores.
4008,85,87,5,las entidades cedentes no correrán con el esgo de impago de los respectvos préstemos.,las entidades cedentes no correrán con el riesgo de impago de los respectivos préstamos
4009,92,99,12,"fgotecanos y. por tanto, no asumirán responsabidas alguna por el pago de los deudores ya sea","hipotecarios y, por tanto, no asumirán responsabilidad alguna por el impago de los deudores, ya sea"
4010,86,102,18,del pinopal delos nerases de cur otra cantidad que los mimos pudieran adeudar en vitud,"del principal, de los intereses o de cualquier otra cantidad que los mismos pudieran adeudar en virtud"
4011,86,96,12,"delos préstamos hpolecaros, i asumián la aiacia de las garantas accesoras alos mismos.","de los préstamos hipotecarios, ni asumirán la eficacia de las garantías accesorias a los mismos."
4012,88,100,13,"tampoco asumián. en cualquier or ora, responsablidad en garantizar dect o inrectamente e","tampoco asumirán, en cualquier otra forma, responsabilidad en garantizar directa o indirectamente el"
4013,88,99,14,"buen fin dela operación, otorgarén garantias o avale, ncunrán en pactos de recompra o de","buen fin de la operación, ni otorgarán garantías o avales, ni incurrirán en pactos de recompra o de"
4014,91,98,10,"susttucón delos prestamos hpoleceros, excepción hecha de lo previsto en el aparado 22.9 del","sustitución de los préstamos hipotecarios, excepción hecha de lo previsto en el apartado 2.2.9 del"
4015,23,26,4,presente módulo acciona,presente módulo adicional.
4016,89,101,14,2. la emtsón delas patepacones hpotecaras y delos cericados de transmisión de hipoteca se,2. la emisión de las participaciones hipotecarias y de los certificados de transmisión de hipoteca se
4017,86,100,18,realzar por la toaldas del cpial vw pendieme de reembolso de cada prstemo hpotecaro la,realizará por la totalidad del capital vivo pendiente de reembolso de cada préstamo hipotecario a la
